category_id,category_label,asset_id,name,source_url,type,size,frames,style_tags,mood_tags,story_tags,scene_use,usage_case,notes,license_tier,ui_ready,layout_role,season_kit,pairs_with,pack_id,supabase_table,visual_anchor_template,default_layer_stack,parallax_suggest,animation_keys,domain_fit,year_phase_fit,combo_id,reject_if_mood
universal,00_六域通用,PX-UNI-011,家庭聚餐食物 CC0,https://kenney.nl/assets/pixel-platformer-food-expansion,prop,various,1,"食物,餐盘,CC0","日常,温暖,尴尬","亲情,友情,聚餐,餐桌",daily,亲情/友情聚餐中用一盘没动的食物表达冷场,CC0；110 files；需要重绘/拼成 top-down 餐盘,cc0_ready,prototype_ready,prop,,,universal-life-scenes-v1,visual_assets,{character}在{location}，亲情/友情聚餐中用一盘没动的食物表达冷场,PX-UNI-011>character,0.12,idle,"亲情,友情,聚餐","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-012,旧奖杯与纪念物,https://graduation-cat.itch.io/house-interior-tileset-32x32,prop,32x32 tile,1,"奖杯,奖牌,书架,旧物","怀旧,压力,遗憾","亲情,家庭期待,长期遗憾,童年",both,父母期待线里把奖杯放在背景角落，作为无声压力源,付费版含 trophy/medals；确认使用版本后再入库,review_required,candidate_only,prop,,,universal-life-scenes-v1,visual_assets,{character}在{location}，父母期待线里把奖杯放在背景角落，作为无声压力源,PX-UNI-012>character,0.12,idle,"亲情,家庭期待,长期遗憾","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-013,雨夜城市分手街景,https://gandalfhardcore.itch.io/free-pixel-art-sidescroller-asset-pack-32x32-city,background,32x32 tile/parallax,1,"城市,街道,侧视,雨夜","孤独,冷,分离","爱情,分手,异地,城市",special,分手场景用街灯和远处建筑，角色只占画面下方小块,可商用可改；禁再分发/AI/NFT；侧视需和 topdown 分层区分,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，分手场景用街灯和远处建筑，角色只占画面下方小块,PX-UNI-013>character,0.12,idle,"爱情,分手,异地","pivotal,special",universal_v1,
universal,00_六域通用,PX-UNI-014,异地车站站台,https://reakain.itch.io/gb-studio-trains,background,GB Studio tile,1,"火车,站台,通勤,城市","离别,等待,移动","爱情,异地,复合,事业,通勤",special,异地线中两人隔着站台或车门，门动画可做离别 loop,可商用可改；禁再分发/AI/NFT；有 train door 语义,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，异地线中两人隔着站台或车门，门动画可做离别 loop,PX-UNI-014>character,0.12,idle,"爱情,异地,复合","pivotal,special",universal_v1,
universal,00_六域通用,PX-UNI-015,咖啡馆谈话室内,https://ferd-dev.itch.io/plastic-interiors,background,16x16 tile,1,"公寓,办公室,咖啡馆,室内","轻,现代,谈话","爱情,友情,复合,选择",both,复合谈话用小桌和两杯饮料，背景保持干净让对话框接管情绪,可商用需署名；禁再分发；16x16 vibrant 风格需调色,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，复合谈话用小桌和两杯饮料，背景保持干净让对话框接管情绪,PX-UNI-015>character,0.12,idle,"爱情,友情,复合","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-016,约会餐厅与面包店,https://limezu.itch.io/moderninteriors,background,16/32/48 tile,1,"餐厅,面包店,花店,室内","暧昧,温暖,选择","爱情,亲密关系选择,约会,复合",both,亲密关系选择前，在餐厅两人面对面坐着但椅距偏远,Modern Interiors 覆盖 bakery/canteen/flower shop；完整商用需付费署名,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，亲密关系选择前，在餐厅两人面对面坐着但椅距偏远,PX-UNI-016>character,0.12,idle,"爱情,亲密关系选择,约会","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-017,同居公寓卧室,https://apple-dog.itch.io/modern-tileset-by-appledog,background,16/32/48 tile,1,"卧室,公寓,床,生活物","亲密,窒息,日常","爱情,同居,分手,home",both,同居/分手线中用一张床和两个不同方向的行李表现关系变化,可商用需署名；适合家居但需统一色板,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，同居/分手线中用一张床和两个不同方向的行李表现关系变化,PX-UNI-017>character,0.12,idle,"爱情,同居,分手","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-018,手机聊天图标 CC0,https://opengameart.org/content/lucid-icon-pack,ui,16/32/64/160,1,"UI,图标,手机,CC0","即时,克制,提示","爱情,异地,友情,聊天,通知",daily,异地/友情疏远时，用小气泡和通知 icon 触发消息层,CC0；100 icons；可做 Shadow UI 内嵌小图标,cc0_ready,prototype_ready,ui,,,universal-life-scenes-v1,visual_assets,{character}在{location}，异地/友情疏远时，用小气泡和通知 icon 触发消息层,PX-UNI-018>character,0.12,idle,"爱情,异地,友情","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-019,像素对话框与头像 UI,https://limezu.itch.io/modernuserinterface,ui,16/32/48 ui,talk/nod/shake,"对话框,头像,按钮,UI","叙事,选择,可读","爱情,复合,亲密关系选择,dialogue",both,爱情选择题用 portrait + dialogue box 承载分支，不把选择文案画进背景,付费；商用可用需署名；含 portrait generator,review_required,candidate_only,ui,,,universal-life-scenes-v1,visual_assets,{character}在{location}，爱情选择题用 portrait + dialogue box 承载分支，不把选择,PX-UNI-019>character,0.12,idle,"爱情,复合,亲密关系选择","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-020,街边花店/植物店,https://limezu.itch.io/moderninteriors,background,16/32/48 tile,1,"花店,植物,室内,城市","温柔,犹豫,纪念","爱情,复合,告别,礼物",special,复合前角色站在花店门口，买与不买都能共用同一底图,完整包覆盖 flower/plant shop；需付费署名,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，复合前角色站在花店门口，买与不买都能共用同一底图,PX-UNI-020>character,0.12,idle,"爱情,复合,告别","pivotal,special",universal_v1,
universal,00_六域通用,PX-UNI-021,车站入口与楼梯,https://reakain.itch.io/gb-studio-buildings,background,GB Studio tile,1,"城市,楼梯,门,街道","等待,犹豫,过渡","爱情,异地,事业,城市机会",both,异地前夜角色站在楼梯旁，作为去车站/离开城市的过渡镜头,可商用可改；禁再分发/AI/NFT,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，异地前夜角色站在楼梯旁，作为去车站/离开城市的过渡镜头,PX-UNI-021>character,0.12,idle,"爱情,异地,事业","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-022,城市夜谈背景层,https://gandalfhardcore.itch.io/free-pixel-art-sidescroller-asset-pack-32x32-city,background,32x32 parallax,3 layers,"城市,夜景,parallax","疏离,灯光,移动","爱情,友情,城市,分流",both,夜晚长谈时只保留城市背景和两个人剪影，降低叙事噪声,免费可商用；侧视更适合过场/hero 背景,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，夜晚长谈时只保留城市背景和两个人剪影，降低叙事噪声,PX-UNI-022>character,0.12,idle,"爱情,友情,城市","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-023,透明雨幕 CC0,https://opengameart.org/content/rain-1,fx,overlay 609KB,1,"雨,透明,fx,CC0","潮湿,冷,迟疑","爱情,分手,亲情,自我成长,雨",both,分手/离家/考试后场景叠半透明雨层，作为共用情绪滤镜,CC0；非严格像素格，可降采样和压色,cc0_ready,prototype_ready,fx,,,universal-life-scenes-v1,visual_assets,{character}在{location}，分手/离家/考试后场景叠半透明雨层，作为共用情绪滤镜,PX-UNI-023>character,0.12,idle,"爱情,分手,亲情","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-024,礼物与情绪图标 CC0,https://opengameart.org/content/lucid-icon-pack,ui,16/32/64/160,1,"礼物,心情,图标,CC0","轻,提示,克制","爱情,复合,亲密关系选择,礼物",daily,关系选择卡片上用小图标表示礼物、心情、电话，不做大段说明,CC0；适合 UI 状态而非主场景,cc0_ready,prototype_ready,ui,,,universal-life-scenes-v1,visual_assets,{character}在{location}，关系选择卡片上用小图标表示礼物、心情、电话，不做大段说明,PX-UNI-024>character,0.12,idle,"爱情,复合,亲密关系选择","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-025,合租/宿舍卧室,https://limezu.itch.io/moderninteriors,background,16/32/48 tile,1,"卧室,公寓,合租,室内","亲近,杂乱,变化","友情,朋友分流,陪伴与疏远,home",both,友情线中两张床或两个书桌逐渐变成一张空椅,完整包有 bedroom/kid bedroom/condominium；商用需署名,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，友情线中两张床或两个书桌逐渐变成一张空椅,PX-UNI-025>character,0.12,idle,"友情,朋友分流,陪伴与疏远","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-026,学校食堂朋友桌,https://oceansdream.itch.io/nostalgia-school-time,background,RPG Maker school tiles,1,"学校,食堂,桌椅,GameBoy","怀旧,热闹,空落","友情,朋友分流,学业,食堂",both,朋友分流场景用同一张食堂长桌，逐步减少坐着的人,royalty-free；商用细节需人工复核,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，朋友分流场景用同一张食堂长桌，逐步减少坐着的人,PX-UNI-026>character,0.12,idle,"友情,朋友分流,学业","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-027,便利店碰头点,https://reakain.itch.io/gb-studio-7-11-tileset,background,GB Studio tile,1,"便利店,货架,冷柜,夜晚","熟悉,松弛,微疏远","友情,陪伴,圈子变化,零售",both,朋友夜里碰面买饮料，后续同一地点变成擦肩而过,可商用可改；禁再分发/AI/NFT,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，朋友夜里碰面买饮料，后续同一地点变成擦肩而过,PX-UNI-027>character,0.12,idle,"友情,陪伴,圈子变化","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-028,朋友同行城市街道,https://reakain.itch.io/gb-studio-buildings,background,GB Studio tile,1,"城市,街道,窗户,门","日常,同行,变化","友情,圈子变化,事业,城市",daily,两三个朋友沿街走，后续只剩主角一个人走同一路段,可商用可改；适合 topdown/GB 风格生活片段,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，两三个朋友沿街走，后续只剩主角一个人走同一路段,PX-UNI-028>character,0.12,idle,"友情,圈子变化,事业","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-029,客厅游戏与电视,https://graduation-cat.itch.io/house-interior-tileset-32x32,background,32x32 tile,1,"客厅,电视,沙发,游戏","陪伴,松弛,怀旧","友情,陪伴与疏远,聚会,home",both,朋友聚会时电视开着，空沙发位置表现缺席的人,免费/付费分层；含 TV/couch/bookcases,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，朋友聚会时电视开着，空沙发位置表现缺席的人,PX-UNI-029>character,0.12,idle,"友情,陪伴与疏远,聚会","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-030,公园/小镇路口 CC0,https://kenney.nl/assets/tiny-town,background,16x16 tile,1,"小镇,道路,树,CC0","轻松,过渡,开放","友情,圈子变化,自我成长,road",daily,朋友分路时，角色从小镇路口走向不同方向,CC0；可作为抽象地图和章节转场,cc0_ready,prototype_ready,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，朋友分路时，角色从小镇路口走向不同方向,PX-UNI-030>character,0.12,idle,"友情,圈子变化,自我成长","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-031,零食饮料补件 CC0,https://kenney.nl/assets/pixel-platformer-food-expansion,prop,various,1,"食物,零食,饮料,CC0","日常,亲近,轻","友情,便利店,聚会,陪伴",daily,友情场景在桌上摆两份零食，后续只剩一份未拆封,CC0；需按 UI/场景风格重绘尺寸,cc0_ready,prototype_ready,prop,,,universal-life-scenes-v1,visual_assets,{character}在{location}，友情场景在桌上摆两份零食，后续只剩一份未拆封,PX-UNI-031>character,0.12,idle,"友情,便利店,聚会","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-032,体育馆朋友活动,https://oceansdream.itch.io/nostalgia-school-time,background,RPG Maker school tiles,1,"学校,体育馆,球场","热闹,青春,疏离","友情,学业,圈子变化,校园",both,朋友关系变化用体育馆热闹背景对比主角站在边线,royalty-free；适合校园友情/学业双域,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，朋友关系变化用体育馆热闹背景对比主角站在边线,PX-UNI-032>character,0.12,idle,"友情,学业,圈子变化","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-033,办公室/公寓/咖啡馆通用室内,https://ferd-dev.itch.io/plastic-interiors,background,16x16 tile,1,"室内,办公室,公寓,咖啡馆","明亮,现代,轻","友情,爱情,事业,谈话",both,三类 Agent 都可复用同一套桌椅和墙面，只换 props 与灯光,可商用需署名；风格较鲜亮，需调到 Shadow 色板,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，三类 Agent 都可复用同一套桌椅和墙面，只换 props 与灯光,PX-UNI-033>character,0.12,idle,"友情,爱情,事业","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-034,群聊与心情图标 CC0,https://opengameart.org/content/lucid-icon-pack,ui,16/32/64/160,1,"群聊,心情,图标,CC0","提示,轻,克制","友情,圈子变化,聊天,通知",daily,朋友圈变化用群聊图标和未读数字，不在画面写解释文字,CC0；适合状态角标,cc0_ready,prototype_ready,ui,,,universal-life-scenes-v1,visual_assets,{character}在{location}，朋友圈变化用群聊图标和未读数字，不在画面写解释文字,PX-UNI-034>character,0.12,idle,"友情,圈子变化,聊天","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-035,朋友群像角色 CC0,https://kenney.nl/assets/roguelike-characters,character,various sprites,1,"角色,群像,CC0","中性,抽象,可重绘","友情,亲情,事业,NPC",both,朋友、同学、同事先用 CC0 小人占位，再按主视觉重绘服装,CC0；450 files；现代服装需要二次绘制,cc0_ready,prototype_ready,character,,,universal-life-scenes-v1,visual_assets,{character}在{location}，朋友、同学、同事先用 CC0 小人占位，再按主视觉重绘服装,PX-UNI-035>character,0.12,idle,"友情,亲情,事业","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-036,聚会室内/餐厅大包,https://limezu.itch.io/moderninteriors,background,16/32/48 tile,1,"聚会,餐厅,客厅,室内","热闹,空落,变化","友情,圈子变化,爱情,聚会",both,朋友聚会从满桌到空桌，用同一套室内资产做时间变化,覆盖 canteen/living room/party 等；完整商用需署名,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，朋友聚会从满桌到空桌，用同一套室内资产做时间变化,PX-UNI-036>character,0.12,idle,"友情,圈子变化,爱情","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-037,教室主背景 CC0,https://opengameart.org/content/cool-school-tileset,background,48x48 tile,1,"校园,教室,黑板,CC0","安静,压力,秩序","学业,复读,考研,课堂",both,复读/考研开场用最后一排课桌和黑板，不额外解释压力,CC0；48px；RPG Maker MV/MZ 可用,cc0_ready,prototype_ready,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，复读/考研开场用最后一排课桌和黑板，不额外解释压力,PX-UNI-037>character,0.12,idle,"学业,复读,考研","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-038,学校全套补景,https://oceansdream.itch.io/nostalgia-school-time,background,RPG Maker school tiles,1,"学校,教室,食堂,体育馆","怀旧,校园,群体","学业,复读,朋友,校园",both,校园线用 classroom/cafeteria/gym 三个场景覆盖大多数学业日常,royalty-free；商用细节需复核,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，校园线用 classroom/cafeteria/gym 三个场景覆盖大多数学业,PX-UNI-038>character,0.12,idle,"学业,复读,朋友","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-039,图书馆与自习区,https://limezu.itch.io/moderninteriors,background,16/32/48 tile,1,"图书馆,书架,自习,室内","安静,专注,孤独","学业,考研,出国读书,自习",both,考研/出国读书场景中主角坐在书架之间，灯光只照一张桌,Modern Interiors 覆盖 library；完整商用需付费署名,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，考研/出国读书场景中主角坐在书架之间，灯光只照一张桌,PX-UNI-039>character,0.12,idle,"学业,考研,出国读书","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-040,书桌笔记本电脑,https://graduation-cat.itch.io/house-interior-tileset-32x32,prop,32x32 tile,1,"书桌,笔记本,电脑,书","专注,焦虑,夜晚","学业,考研,转专业,查资料",both,考研/转专业线用桌上 laptop + 书堆表现选择成本,含 laptop/books/office chair；确认版本授权,review_required,candidate_only,prop,,,universal-life-scenes-v1,visual_assets,{character}在{location}，考研/转专业线用桌上 laptop + 书堆表现选择成本,PX-UNI-040>character,0.12,idle,"学业,考研,转专业","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-041,学校食堂学习间隙,https://oceansdream.itch.io/nostalgia-school-time,background,RPG Maker school tiles,1,"食堂,校园,桌椅","疲惫,日常,等待","学业,复读,友情,食堂",daily,复读或考研日常中，主角在食堂一角边吃边翻书,royalty-free；需复核商用许可,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，复读或考研日常中，主角在食堂一角边吃边翻书,PX-UNI-041>character,0.12,idle,"学业,复读,友情","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-042,宿舍夜读 CC0,https://btl-games.itch.io/topdown,background,32x32 tile,1,"卧室,宿舍,夜读,CC0","疲惫,安静,压抑","学业,考研,复读,宿舍",both,考研夜读用床、桌和单盏灯，表现长期消耗,CC0；可改色为夜间,cc0_ready,prototype_ready,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，考研夜读用床、桌和单盏灯，表现长期消耗,PX-UNI-042>character,0.12,idle,"学业,考研,复读","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-043,体育馆/操场压力,https://oceansdream.itch.io/nostalgia-school-time,background,RPG Maker school tiles,1,"体育馆,学校,活动","青春,远离,热闹","学业,友情,校园活动,疏离",daily,主角在体育馆边缘看别人活动，用于朋友分流或学业孤立,royalty-free；校园群体场景补充,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，主角在体育馆边缘看别人活动，用于朋友分流或学业孤立,PX-UNI-043>character,0.12,idle,"学业,友情,校园活动","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-044,课桌黑板书本 CC0,https://opengameart.org/content/cool-school-tileset,prop,48x48 tile,1,"课桌,黑板,书本,CC0","秩序,压力,安静","学业,复读,课堂,考试",both,桌上堆书和黑板构成考试压力，不把分数直接画在画面里,CC0；可切成 prop 放进其他教室风格,cc0_ready,prototype_ready,prop,,,universal-life-scenes-v1,visual_assets,{character}在{location}，桌上堆书和黑板构成考试压力，不把分数直接画在画面里,PX-UNI-044>character,0.12,idle,"学业,复读,课堂","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-045,电脑书柜办公室校内混用 CC0,https://opengameart.org/content/cool-school-tileset,prop,48x48 tile,1,"电脑,书柜,办公,CC0","普通,资料,等待","学业,转专业,事业,办公室",daily,转专业咨询或考研报名用电脑/柜子构成校务办公室,CC0；学校/办公室双用,cc0_ready,prototype_ready,prop,,,universal-life-scenes-v1,visual_assets,{character}在{location}，转专业咨询或考研报名用电脑/柜子构成校务办公室,PX-UNI-045>character,0.12,idle,"学业,转专业,事业","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-046,考试选择 UI CC0,https://kenney.nl/assets/ui-pack-pixel-adventure,ui,various,1,"按钮,面板,UI,CC0","清晰,可点,中性","学业,选择,考研,转专业",daily,把复读/考研/转专业选项放进像素面板，而不是写在背景图上,CC0；500 files；需要按 Shadow UI 调整边框,cc0_ready,prototype_ready,ui,,,universal-life-scenes-v1,visual_assets,{character}在{location}，把复读/考研/转专业选项放进像素面板，而不是写在背景图上,PX-UNI-046>character,0.12,idle,"学业,选择,考研","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-047,讲座/会议厅,https://limezu.itch.io/moderninteriors,background,16/32/48 tile,1,"讲座,会议厅,教室,室内","被评估,正式,紧张","学业,出国读书,事业,面试",special,转专业面谈或出国说明会，用会议厅和投影区做背景,包内列 conference/lecture hall；完整商用需署名,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，转专业面谈或出国说明会，用会议厅和投影区做背景,PX-UNI-047>character,0.12,idle,"学业,出国读书,事业","pivotal,special",universal_v1,
universal,00_六域通用,PX-UNI-048,学生老师角色组,https://oceansdream.itch.io/nostalgia-school-time,character,RPG Maker sprites,idle/walk,"老师,学生,校园角色","怀旧,群体,轻","学业,友情,课堂,NPC",both,学业线中老师和同学先做低细节 NPC，主角另行重绘,含 4 teachers + 4 students；许可需复核,review_required,candidate_only,character,,,universal-life-scenes-v1,visual_assets,{character}在{location}，学业线中老师和同学先做低细节 NPC，主角另行重绘,PX-UNI-048>character,0.12,idle,"学业,友情,课堂","quiet,daily",universal_v1,
universal,00_六域通用,PX-UNI-049,现代办公室主场景,https://limezu.itch.io/modernoffice,background,16x16 tile,1,"办公室,工位,现代,topdown","正式,重复,压力","事业,就业,转行,职场",both,就业/转行线用工位排列和会议桌表现职场秩序,商用可用需署名；禁再分发,review_required,candidate_only,background,,,universal-life-scenes-v1,visual_assets,{character}在{location}，就业/转行线用工位排列和会议桌表现职场秩序,PX-UNI-049>character,0.12,idle,"事业,就业,转行","quiet,daily",universal_v1,
